TraesCS3A03G1056500,GO:0015979,photosynthesis
TraesCS3A03G1057700,GO:0006351,"transcription, DNA-templated"
TraesCS3A03G1061600,GO:0055114,oxidation-reduction process
TraesCS3A03G1062100,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1062700,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G1063100,GO:0055114,oxidation-reduction process
TraesCS3A03G1063200,GO:0034968,histone lysine methylation
TraesCS3A03G1063800,GO:0034968,histone lysine methylation
TraesCS3A03G1063900,GO:0071805,potassium ion transmembrane transport
TraesCS3A03G0106400,GO:0055114,oxidation-reduction process
TraesCS3A03G1064800,GO:0006412,translation
TraesCS3A03G1065700,GO:0015031,protein transport
TraesCS3A03G1066800,GO:0006164,purine nucleotide biosynthetic process
TraesCS3A03G1070500,GO:0006468,protein phosphorylation
TraesCS3A03G1071900,GO:0006306,DNA methylation
TraesCS3A03G1072000,GO:0006306,DNA methylation
TraesCS3A03G1072200,GO:0006306,DNA methylation
TraesCS3A03G1072900,GO:0045454,cell redox homeostasis
TraesCS3A03G1073600,GO:0045454,cell redox homeostasis
TraesCS3A03G1074300,GO:0045454,cell redox homeostasis
TraesCS3A03G1074700,GO:0045454,cell redox homeostasis
TraesCS3A03G1074900,GO:0045454,cell redox homeostasis
TraesCS3A03G1075400,GO:0045454,cell redox homeostasis
TraesCS3A03G1075900,GO:0006468,protein phosphorylation
TraesCS3A03G1076000,GO:0006629,lipid metabolic process
TraesCS3A03G0107800,GO:0015979,photosynthesis
TraesCS3A03G0108500,GO:0006418,tRNA aminoacylation for protein translation
TraesCS3A03G1085200,GO:0008152,metabolic process
TraesCS3A03G1085600,GO:0055114,oxidation-reduction process
TraesCS3A03G1088500,GO:0030418,nicotianamine biosynthetic process
TraesCS3A03G1091100,GO:0009228,thiamine biosynthetic process
TraesCS3A03G1093300,GO:0009228,thiamine biosynthetic process
TraesCS3A03G0109600,GO:0006869,lipid transport
TraesCS3A03G1097200,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0109800,GO:0006869,lipid transport
TraesCS3A03G1099000,GO:0008152,metabolic process
TraesCS3A03G1099300,GO:0015689,molybdate ion transport
TraesCS3A03G0110000,GO:0006869,lipid transport
TraesCS3A03G1100600,GO:0006614,SRP-dependent cotranslational protein targeting to membrane
TraesCS3A03G1101100,GO:0006352,"DNA-templated transcription, initiation"
TraesCS3A03G1105000,GO:0007165,signal transduction
TraesCS3A03G1105000,GO:0000160,phosphorelay signal transduction system
TraesCS3A03G1105200,GO:0000160,phosphorelay signal transduction system
TraesCS3A03G1110100,GO:0055085,transmembrane transport
TraesCS3A03G1110200,GO:0055085,transmembrane transport
TraesCS3A03G1110300,GO:0055085,transmembrane transport
TraesCS3A03G1110400,GO:0070588,calcium ion transmembrane transport
TraesCS3A03G1110500,GO:0055085,transmembrane transport
TraesCS3A03G1111600,GO:0006508,proteolysis
TraesCS3A03G1113900,GO:0008033,tRNA processing
TraesCS3A03G1117800,GO:0055114,oxidation-reduction process
TraesCS3A03G0111800,GO:0016480,negative regulation of transcription from RNA polymerase III promoter
TraesCS3A03G1118700,GO:0006468,protein phosphorylation
TraesCS3A03G1119100,GO:0006415,translational termination
TraesCS3A03G1119200,GO:0006415,translational termination
TraesCS3A03G1120800,GO:0006072,glycerol-3-phosphate metabolic process
TraesCS3A03G1120800,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1120800,GO:0055114,oxidation-reduction process
TraesCS3A03G1120800,GO:0046168,glycerol-3-phosphate catabolic process
TraesCS3A03G1121700,GO:0071805,potassium ion transmembrane transport
TraesCS3A03G0112200,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1122700,GO:0046294,formaldehyde catabolic process
TraesCS3A03G0112400,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1124400,GO:0055114,oxidation-reduction process
TraesCS3A03G1125000,GO:0019953,sexual reproduction
TraesCS3A03G1125300,GO:0019953,sexual reproduction
TraesCS3A03G1125600,GO:0055114,oxidation-reduction process
TraesCS3A03G1125900,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1126300,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1126500,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1128800,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1128800,GO:0001678,cellular glucose homeostasis
TraesCS3A03G1128800,GO:0046835,carbohydrate phosphorylation
TraesCS3A03G1128800,GO:0006096,glycolytic process
TraesCS3A03G1128900,GO:0009690,cytokinin metabolic process
TraesCS3A03G1128900,GO:0055114,oxidation-reduction process
TraesCS3A03G1129300,GO:0042549,photosystem II stabilization
TraesCS3A03G1129300,GO:0015979,photosynthesis
TraesCS3A03G1130300,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1130400,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1131500,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1131900,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1134100,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1134200,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1135500,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1135900,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1136000,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1137200,GO:0006259,DNA metabolic process
TraesCS3A03G1137200,GO:0006281,DNA repair
TraesCS3A03G1137300,GO:0006508,proteolysis
TraesCS3A03G1138600,GO:0003333,amino acid transmembrane transport
TraesCS3A03G1138700,GO:0003333,amino acid transmembrane transport
TraesCS3A03G1138800,GO:0006633,fatty acid biosynthetic process
TraesCS3A03G1139400,GO:0003333,amino acid transmembrane transport
TraesCS3A03G0114000,GO:0008152,metabolic process
TraesCS3A03G1140200,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1140900,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1141000,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1141200,GO:0006468,protein phosphorylation
TraesCS3A03G1141700,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1142400,GO:0006468,protein phosphorylation
TraesCS3A03G1142400,GO:0048544,recognition of pollen
TraesCS3A03G1142600,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1144500,GO:0045454,cell redox homeostasis
TraesCS3A03G1144500,GO:0055114,oxidation-reduction process
TraesCS3A03G1145000,GO:0019953,sexual reproduction
TraesCS3A03G1145100,GO:0006486,protein glycosylation
TraesCS3A03G1145700,GO:0010024,phytochromobilin biosynthetic process
TraesCS3A03G1145700,GO:0055114,oxidation-reduction process
TraesCS3A03G1145800,GO:0055114,oxidation-reduction process
TraesCS3A03G1146600,GO:0006468,protein phosphorylation
TraesCS3A03G0115000,GO:0008152,metabolic process
TraesCS3A03G1150300,GO:0006468,protein phosphorylation
TraesCS3A03G0115100,GO:0006508,proteolysis
TraesCS3A03G1152600,GO:0006412,translation
TraesCS3A03G1153400,GO:0006468,protein phosphorylation
TraesCS3A03G1154100,GO:0015986,ATP synthesis coupled proton transport
TraesCS3A03G1155300,GO:0008152,metabolic process
TraesCS3A03G1157300,GO:0006468,protein phosphorylation
TraesCS3A03G1157700,GO:0006468,protein phosphorylation
TraesCS3A03G1158100,GO:0006468,protein phosphorylation
TraesCS3A03G1158300,GO:0006468,protein phosphorylation
TraesCS3A03G1158600,GO:0006468,protein phosphorylation
TraesCS3A03G1158800,GO:0006468,protein phosphorylation
TraesCS3A03G1159100,GO:0006468,protein phosphorylation
TraesCS3A03G1159200,GO:0006468,protein phosphorylation
TraesCS3A03G1159300,GO:0006468,protein phosphorylation
TraesCS3A03G1161400,GO:0055114,oxidation-reduction process
TraesCS3A03G1162900,GO:0019674,NAD metabolic process
TraesCS3A03G1162900,GO:0006741,NADP biosynthetic process
TraesCS3A03G1162900,GO:0008152,metabolic process
TraesCS3A03G1163100,GO:0006468,protein phosphorylation
TraesCS3A03G1164200,GO:0008152,metabolic process
TraesCS3A03G1165400,GO:0009058,biosynthetic process
TraesCS3A03G1166000,GO:0009058,biosynthetic process
TraesCS3A03G1169000,GO:0055114,oxidation-reduction process
TraesCS3A03G1170300,GO:0006468,protein phosphorylation
TraesCS3A03G1170400,GO:0006614,SRP-dependent cotranslational protein targeting to membrane
TraesCS3A03G1170700,GO:0006629,lipid metabolic process
TraesCS3A03G1171200,GO:0006629,lipid metabolic process
TraesCS3A03G1171500,GO:0006629,lipid metabolic process
TraesCS3A03G1172800,GO:0055085,transmembrane transport
TraesCS3A03G1172800,GO:0006855,drug transmembrane transport
TraesCS3A03G1172900,GO:0055085,transmembrane transport
TraesCS3A03G1172900,GO:0006855,drug transmembrane transport
TraesCS3A03G1173100,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1173900,GO:0006855,drug transmembrane transport
TraesCS3A03G1173900,GO:0055085,transmembrane transport
TraesCS3A03G1174300,GO:0055085,transmembrane transport
TraesCS3A03G1174300,GO:0006855,drug transmembrane transport
TraesCS3A03G1175500,GO:0006298,mismatch repair
TraesCS3A03G0117600,GO:0055085,transmembrane transport
TraesCS3A03G0117600,GO:0006855,drug transmembrane transport
TraesCS3A03G1178200,GO:0006950,response to stress
TraesCS3A03G1178200,GO:0009415,response to water
TraesCS3A03G1179500,GO:0008654,phospholipid biosynthetic process
TraesCS3A03G1179600,GO:0055114,oxidation-reduction process
TraesCS3A03G0118200,GO:0006468,protein phosphorylation
TraesCS3A03G0118300,GO:0006857,oligopeptide transport
TraesCS3A03G0118300,GO:0006810,transport
TraesCS3A03G1183300,GO:0055114,oxidation-reduction process
TraesCS3A03G1183300,GO:0008033,tRNA processing
TraesCS3A03G1183300,GO:0002098,tRNA wobble uridine modification
TraesCS3A03G1184200,GO:0006396,RNA processing
TraesCS3A03G1186400,GO:0006468,protein phosphorylation
TraesCS3A03G1186900,GO:0055114,oxidation-reduction process
TraesCS3A03G1187000,GO:0043085,positive regulation of catalytic activity
TraesCS3A03G1187000,GO:0016485,protein processing
TraesCS3A03G1187500,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1187600,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G1187600,GO:0007275,multicellular organism development
TraesCS3A03G1191800,GO:0006508,proteolysis
TraesCS3A03G1191900,GO:0055114,oxidation-reduction process
TraesCS3A03G1192100,GO:0008152,metabolic process
TraesCS3A03G1192600,GO:0008152,metabolic process
TraesCS3A03G1193500,GO:0008152,metabolic process
TraesCS3A03G1195600,GO:0006672,ceramide metabolic process
TraesCS3A03G1196800,GO:0017148,negative regulation of translation
TraesCS3A03G0119800,GO:0006857,oligopeptide transport
TraesCS3A03G0119800,GO:0006810,transport
TraesCS3A03G1198200,GO:0008152,metabolic process
TraesCS3A03G1198600,GO:0048193,Golgi vesicle transport
TraesCS3A03G1198600,GO:0016192,vesicle-mediated transport
TraesCS3A03G1199000,GO:0048193,Golgi vesicle transport
TraesCS3A03G1199000,GO:0016192,vesicle-mediated transport
TraesCS3A03G1199400,GO:0045454,cell redox homeostasis
TraesCS3A03G1199400,GO:0006662,glycerol ether metabolic process
TraesCS3A03G1199700,GO:0055114,oxidation-reduction process
TraesCS3A03G1199700,GO:0006979,response to oxidative stress
TraesCS3A03G1200300,GO:0006979,response to oxidative stress
TraesCS3A03G1200300,GO:0055114,oxidation-reduction process
TraesCS3A03G1201000,GO:0006979,response to oxidative stress
TraesCS3A03G1201000,GO:0055114,oxidation-reduction process
TraesCS3A03G1201100,GO:0006950,response to stress
TraesCS3A03G1201400,GO:0006950,response to stress
TraesCS3A03G1201600,GO:0006950,response to stress
TraesCS3A03G1201700,GO:0006950,response to stress
TraesCS3A03G1201800,GO:0006950,response to stress
TraesCS3A03G1201900,GO:0006979,response to oxidative stress
TraesCS3A03G1201900,GO:0055114,oxidation-reduction process
TraesCS3A03G1202000,GO:0006950,response to stress
TraesCS3A03G1202100,GO:0006950,response to stress
TraesCS3A03G1202200,GO:0006950,response to stress
TraesCS3A03G1202300,GO:0006950,response to stress
TraesCS3A03G1202400,GO:0006412,translation
TraesCS3A03G1202700,GO:0006950,response to stress
TraesCS3A03G1203000,GO:0055114,oxidation-reduction process
TraesCS3A03G1203000,GO:0006979,response to oxidative stress
TraesCS3A03G1205100,GO:0019752,carboxylic acid metabolic process
TraesCS3A03G1205300,GO:0006810,transport
TraesCS3A03G1205300,GO:0016192,vesicle-mediated transport
TraesCS3A03G1205600,GO:0019752,carboxylic acid metabolic process
TraesCS3A03G1207400,GO:0019752,carboxylic acid metabolic process
TraesCS3A03G1209900,GO:0006351,"transcription, DNA-templated"
TraesCS3A03G1210700,GO:0006221,pyrimidine nucleotide biosynthetic process
TraesCS3A03G1211000,GO:0006367,transcription initiation from RNA polymerase II promoter
TraesCS3A03G1211300,GO:0055114,oxidation-reduction process
TraesCS3A03G1211400,GO:0055114,oxidation-reduction process
TraesCS3A03G1214200,GO:0006536,glutamate metabolic process
TraesCS3A03G1214200,GO:0019752,carboxylic acid metabolic process
TraesCS3A03G1216600,GO:0006810,transport
TraesCS3A03G1216600,GO:0055085,transmembrane transport
TraesCS3A03G1217300,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1217600,GO:0042742,defense response to bacterium
TraesCS3A03G1217600,GO:0050832,defense response to fungus
TraesCS3A03G1218400,GO:0007165,signal transduction
TraesCS3A03G1221800,GO:0006508,proteolysis
TraesCS3A03G1222400,GO:0055114,oxidation-reduction process
TraesCS3A03G1223900,GO:0006508,proteolysis
TraesCS3A03G1224700,GO:0055114,oxidation-reduction process
TraesCS3A03G1225900,GO:0017148,negative regulation of translation
TraesCS3A03G1226500,GO:0017148,negative regulation of translation
TraesCS3A03G1228100,GO:0006457,protein folding
TraesCS3A03G1228700,GO:0034968,histone lysine methylation
TraesCS3A03G1229400,GO:0007010,cytoskeleton organization
TraesCS3A03G1229700,GO:0006468,protein phosphorylation
TraesCS3A03G1230400,GO:0016567,protein ubiquitination
TraesCS3A03G1232100,GO:0006413,translational initiation
TraesCS3A03G1232500,GO:0006468,protein phosphorylation
TraesCS3A03G1232900,GO:0006468,protein phosphorylation
TraesCS3A03G1233700,GO:0006468,protein phosphorylation
TraesCS3A03G1233800,GO:0006468,protein phosphorylation
TraesCS3A03G1234200,GO:0006468,protein phosphorylation
TraesCS3A03G1234600,GO:0006468,protein phosphorylation
TraesCS3A03G1234800,GO:0006468,protein phosphorylation
TraesCS3A03G1234900,GO:0006468,protein phosphorylation
TraesCS3A03G1235000,GO:0006468,protein phosphorylation
TraesCS3A03G1235200,GO:0006468,protein phosphorylation
TraesCS3A03G1236100,GO:0006468,protein phosphorylation
TraesCS3A03G1236600,GO:0006468,protein phosphorylation
TraesCS3A03G0123700,GO:0055085,transmembrane transport
TraesCS3A03G1237000,GO:0006072,glycerol-3-phosphate metabolic process
TraesCS3A03G1237000,GO:0046168,glycerol-3-phosphate catabolic process
TraesCS3A03G1237000,GO:0055114,oxidation-reduction process
TraesCS3A03G1237000,GO:0005975,carbohydrate metabolic process
TraesCS3A03G1238100,GO:0006139,nucleobase-containing compound metabolic process
TraesCS3A03G1238400,GO:0055114,oxidation-reduction process
TraesCS3A03G1238500,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1238500,GO:0016573,histone acetylation
TraesCS3A03G1239100,GO:0055085,transmembrane transport
TraesCS3A03G1240200,GO:0006367,transcription initiation from RNA polymerase II promoter
TraesCS3A03G1240500,GO:0006367,transcription initiation from RNA polymerase II promoter
TraesCS3A03G1242500,GO:0030001,metal ion transport
TraesCS3A03G1244700,GO:0030001,metal ion transport
TraesCS3A03G1244700,GO:0055085,transmembrane transport
TraesCS3A03G1247800,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1248300,GO:0006468,protein phosphorylation
TraesCS3A03G1249200,GO:0006468,protein phosphorylation
TraesCS3A03G1249300,GO:0055114,oxidation-reduction process
TraesCS3A03G1249400,GO:0055114,oxidation-reduction process
TraesCS3A03G1250700,GO:0008152,metabolic process
TraesCS3A03G1250800,GO:0006508,proteolysis
TraesCS3A03G1250900,GO:0006508,proteolysis
TraesCS3A03G1251100,GO:0042545,cell wall modification
TraesCS3A03G1251200,GO:0055114,oxidation-reduction process
TraesCS3A03G1251600,GO:0008152,metabolic process
TraesCS3A03G1252800,GO:0006886,intracellular protein transport
TraesCS3A03G1252800,GO:0016192,vesicle-mediated transport
TraesCS3A03G1253000,GO:0006364,rRNA processing
TraesCS3A03G1253000,GO:0030488,tRNA methylation
TraesCS3A03G1253000,GO:0070475,rRNA base methylation
TraesCS3A03G1254100,GO:0006468,protein phosphorylation
TraesCS3A03G1255600,GO:0006412,translation
TraesCS3A03G1255800,GO:0006412,translation
TraesCS3A03G1258500,GO:0006412,translation
TraesCS3A03G1258700,GO:0006412,translation
TraesCS3A03G1259600,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1259900,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1260000,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1260900,GO:0000350,generation of catalytic spliceosome for second transesterification step
TraesCS3A03G1261200,GO:0055114,oxidation-reduction process
TraesCS3A03G1263100,GO:0006468,protein phosphorylation
TraesCS3A03G1265700,GO:0006796,phosphate-containing compound metabolic process
TraesCS3A03G1266000,GO:0006796,phosphate-containing compound metabolic process
TraesCS3A03G1269800,GO:0006810,transport
TraesCS3A03G1272200,GO:0006810,transport
TraesCS3A03G1272200,GO:0055085,transmembrane transport
TraesCS3A03G1273100,GO:0006904,vesicle docking involved in exocytosis
TraesCS3A03G1273100,GO:0016192,vesicle-mediated transport
TraesCS3A03G1275300,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1276600,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G1276700,GO:0006468,protein phosphorylation
TraesCS3A03G1277500,GO:0006468,protein phosphorylation
TraesCS3A03G1278100,GO:0055114,oxidation-reduction process
TraesCS3A03G0129200,GO:0006468,protein phosphorylation
TraesCS3A03G0129300,GO:0006468,protein phosphorylation
TraesCS3A03G0129400,GO:0006468,protein phosphorylation
TraesCS3A03G0130600,GO:0006468,protein phosphorylation
TraesCS3A03G0131200,GO:0006468,protein phosphorylation
TraesCS3A03G0131600,GO:0055114,oxidation-reduction process
TraesCS3A03G0131700,GO:0055114,oxidation-reduction process
TraesCS3A03G0132300,GO:0055114,oxidation-reduction process
TraesCS3A03G0132400,GO:0055114,oxidation-reduction process
TraesCS3A03G0132700,GO:0055114,oxidation-reduction process
TraesCS3A03G0132800,GO:0055114,oxidation-reduction process
TraesCS3A03G0133400,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G0133400,GO:0007275,multicellular organism development
TraesCS3A03G0133700,GO:0007275,multicellular organism development
TraesCS3A03G0133700,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G0135800,GO:0006468,protein phosphorylation
TraesCS3A03G0135900,GO:0006468,protein phosphorylation
TraesCS3A03G0137900,GO:0006468,protein phosphorylation
TraesCS3A03G0138000,GO:0006468,protein phosphorylation
TraesCS3A03G0138600,GO:0006457,protein folding
TraesCS3A03G0138600,GO:0000413,protein peptidyl-prolyl isomerization
TraesCS3A03G0139300,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G0139400,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G0139500,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G0140000,GO:0006511,ubiquitin-dependent protein catabolic process
TraesCS3A03G0140000,GO:0007275,multicellular organism development
TraesCS3A03G0142800,GO:0006435,threonyl-tRNA aminoacylation
TraesCS3A03G0142800,GO:0006418,tRNA aminoacylation for protein translation
TraesCS3A03G0142800,GO:0043039,tRNA aminoacylation
TraesCS3A03G0143400,GO:0006306,DNA methylation
TraesCS3A03G0151300,GO:0000103,sulfate assimilation
TraesCS3A03G0151500,GO:0043044,ATP-dependent chromatin remodeling
TraesCS3A03G0151500,GO:0006338,chromatin remodeling
TraesCS3A03G0158700,GO:0006468,protein phosphorylation
TraesCS3A03G0158900,GO:0006468,protein phosphorylation
TraesCS3A03G0160300,GO:0006468,protein phosphorylation
TraesCS3A03G0160300,GO:0048544,recognition of pollen
TraesCS3A03G0161300,GO:0008152,metabolic process
TraesCS3A03G0161300,GO:0006096,glycolytic process
TraesCS3A03G0161700,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0162700,GO:0006468,protein phosphorylation
TraesCS3A03G0162900,GO:0006396,RNA processing
TraesCS3A03G0162900,GO:0006397,mRNA processing
TraesCS3A03G0163100,GO:0055114,oxidation-reduction process
TraesCS3A03G0163200,GO:0055114,oxidation-reduction process
TraesCS3A03G0163500,GO:0055114,oxidation-reduction process
TraesCS3A03G0163700,GO:0055114,oxidation-reduction process
TraesCS3A03G0163900,GO:0055114,oxidation-reduction process
TraesCS3A03G0164700,GO:0006629,lipid metabolic process
TraesCS3A03G0165300,GO:0006289,nucleotide-excision repair
TraesCS3A03G0165300,GO:0006281,DNA repair
TraesCS3A03G0165300,GO:0006284,base-excision repair
TraesCS3A03G0165700,GO:0051205,protein insertion into membrane
TraesCS3A03G0166500,GO:0006810,transport
TraesCS3A03G0166600,GO:0006807,nitrogen compound metabolic process
TraesCS3A03G0166600,GO:0009435,NAD biosynthetic process
TraesCS3A03G0166800,GO:0006751,glutathione catabolic process
TraesCS3A03G0167300,GO:0006751,glutathione catabolic process
TraesCS3A03G0168400,GO:0006631,fatty acid metabolic process
TraesCS3A03G0168400,GO:0055114,oxidation-reduction process
TraesCS3A03G0168400,GO:0008152,metabolic process
TraesCS3A03G0168600,GO:0006529,asparagine biosynthetic process
TraesCS3A03G0169300,GO:0055114,oxidation-reduction process
TraesCS3A03G0172000,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0172700,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0173000,GO:0006468,protein phosphorylation
TraesCS3A03G0174700,GO:0016125,sterol metabolic process
TraesCS3A03G0176200,GO:0006468,protein phosphorylation
TraesCS3A03G0177100,GO:0006397,mRNA processing
TraesCS3A03G0178000,GO:0055114,oxidation-reduction process
TraesCS3A03G0178000,GO:0009060,aerobic respiration
TraesCS3A03G0180300,GO:0006857,oligopeptide transport
TraesCS3A03G0180300,GO:0006810,transport
TraesCS3A03G0180700,GO:0007034,vacuolar transport
TraesCS3A03G0180800,GO:0008152,metabolic process
TraesCS3A03G0181000,GO:0008152,metabolic process
TraesCS3A03G0181200,GO:0008152,metabolic process
TraesCS3A03G0184100,GO:0055114,oxidation-reduction process
TraesCS3A03G0184500,GO:0008152,metabolic process
TraesCS3A03G0185000,GO:0055114,oxidation-reduction process
TraesCS3A03G0185900,GO:0005975,carbohydrate metabolic process
TraesCS3A03G0185900,GO:0042546,cell wall biogenesis
TraesCS3A03G0185900,GO:0006073,cellular glucan metabolic process
TraesCS3A03G0185900,GO:0010411,xyloglucan metabolic process
TraesCS3A03G0186600,GO:0006073,cellular glucan metabolic process
TraesCS3A03G0186600,GO:0042546,cell wall biogenesis
TraesCS3A03G0186600,GO:0005975,carbohydrate metabolic process
TraesCS3A03G0186600,GO:0010411,xyloglucan metabolic process
TraesCS3A03G0187800,GO:0019509,L-methionine salvage from methylthioadenosine
TraesCS3A03G0187900,GO:0006508,proteolysis
TraesCS3A03G0188100,GO:0055114,oxidation-reduction process
TraesCS3A03G0188400,GO:0055114,oxidation-reduction process
TraesCS3A03G0189400,GO:0055114,oxidation-reduction process
TraesCS3A03G0189600,GO:0019752,carboxylic acid metabolic process
TraesCS3A03G0190200,GO:0006412,translation
TraesCS3A03G0190400,GO:0005992,trehalose biosynthetic process
TraesCS3A03G0191600,GO:0055114,oxidation-reduction process
TraesCS3A03G0192000,GO:0055114,oxidation-reduction process
TraesCS3A03G0192800,GO:0008152,metabolic process
TraesCS3A03G0192800,GO:0006631,fatty acid metabolic process
TraesCS3A03G0192800,GO:0055114,oxidation-reduction process
TraesCS3A03G0193000,GO:0043484,regulation of RNA splicing
TraesCS3A03G0193000,GO:0006281,DNA repair
TraesCS3A03G0193200,GO:0006535,cysteine biosynthetic process from serine
TraesCS3A03G0193400,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0193500,GO:0055114,oxidation-reduction process
TraesCS3A03G0194800,GO:0006468,protein phosphorylation
TraesCS3A03G0195200,GO:0009611,response to wounding
TraesCS3A03G0195300,GO:0009611,response to wounding
TraesCS3A03G0195400,GO:0009611,response to wounding
TraesCS3A03G0195500,GO:0009611,response to wounding
TraesCS3A03G0195600,GO:0009611,response to wounding
TraesCS3A03G0195700,GO:0009611,response to wounding
TraesCS3A03G0196200,GO:0006418,tRNA aminoacylation for protein translation
TraesCS3A03G0197900,GO:0006464,cellular protein modification process
TraesCS3A03G0198600,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0200300,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0201000,GO:0006468,protein phosphorylation
TraesCS3A03G0201700,GO:0009269,response to desiccation
TraesCS3A03G0201800,GO:0001522,pseudouridine synthesis
TraesCS3A03G0201800,GO:0009451,RNA modification
TraesCS3A03G0202000,GO:0006468,protein phosphorylation
TraesCS3A03G0202300,GO:0006950,response to stress
TraesCS3A03G0202700,GO:0006468,protein phosphorylation
TraesCS3A03G0204100,GO:0006614,SRP-dependent cotranslational protein targeting to membrane
TraesCS3A03G0206600,GO:0006073,cellular glucan metabolic process
TraesCS3A03G0206600,GO:0005975,carbohydrate metabolic process
TraesCS3A03G0206600,GO:0010411,xyloglucan metabolic process
TraesCS3A03G0206600,GO:0042546,cell wall biogenesis
TraesCS3A03G0206800,GO:0006073,cellular glucan metabolic process
TraesCS3A03G0206800,GO:0042546,cell wall biogenesis
TraesCS3A03G0206800,GO:0010411,xyloglucan metabolic process
TraesCS3A03G0206800,GO:0005975,carbohydrate metabolic process
TraesCS3A03G0206900,GO:0006073,cellular glucan metabolic process
TraesCS3A03G0206900,GO:0010411,xyloglucan metabolic process
TraesCS3A03G0206900,GO:0042546,cell wall biogenesis
TraesCS3A03G0206900,GO:0005975,carbohydrate metabolic process
TraesCS3A03G0207000,GO:0042546,cell wall biogenesis
TraesCS3A03G0207000,GO:0005975,carbohydrate metabolic process
TraesCS3A03G0207000,GO:0010411,xyloglucan metabolic process
TraesCS3A03G0207000,GO:0006073,cellular glucan metabolic process
TraesCS3A03G0207800,GO:0009611,response to wounding
TraesCS3A03G0209100,GO:0055114,oxidation-reduction process
TraesCS3A03G0209200,GO:0030244,cellulose biosynthetic process
TraesCS3A03G0209300,GO:0055114,oxidation-reduction process
TraesCS3A03G0209500,GO:0006468,protein phosphorylation
TraesCS3A03G0209700,GO:0006468,protein phosphorylation
TraesCS3A03G0212000,GO:0003333,amino acid transmembrane transport
TraesCS3A03G0212000,GO:0055085,transmembrane transport
TraesCS3A03G0212000,GO:0006865,amino acid transport
TraesCS3A03G0212700,GO:0006468,protein phosphorylation
TraesCS3A03G0215600,GO:0006629,lipid metabolic process
TraesCS3A03G0216000,GO:0055114,oxidation-reduction process
TraesCS3A03G0216100,GO:0006418,tRNA aminoacylation for protein translation
TraesCS3A03G0216300,GO:0006629,lipid metabolic process
TraesCS3A03G0217500,GO:0032012,regulation of ARF protein signal transduction
TraesCS3A03G0218100,GO:0006355,"regulation of transcription, DNA-templated"
TraesCS3A03G0218200,GO:0000724,double-strand break repair via homologous recombination
TraesCS3A03G0218500,GO:0006468,protein phosphorylation
TraesCS3A03G0218600,GO:0006486,protein glycosylation
TraesCS3A03G0218900,GO:0006508,proteolysis
TraesCS3A03G0221100,GO:0008152,metabolic process
TraesCS3A03G0222100,GO:0007275,multicellular organism development
